"","comparison.shop","bills.on.time","monthly.expense.record","within.budget","credit.infull","maxout.creditcard","minimum.on.loan","maintain.emergency.fund","save.money.paycheck","save.longterm.goal","save.retirement","bought.stock","health.insurance","property.insurance","life.insurance","smartphone.warenty","OverallFMS","FMS_F1.saving","FMS_F2.insurance","FMS_F3.budget","FMS_F4.credit","IPAddress","vape","smoke","alcohol","alcohol.age","caffeine","marijuana","gamble","smoke.age","passed.out.from.drinking","register.vote","attention.to.politics","senate","donate.campaign","music.tax","green.tax","ideology","vote","vote.early","arrested","speedingtickets","caraccident","wealth.comparison","sustain.self","income.saved.percent","creditcard.late","payday.lending","sustainable.goods","actual.saved","actual.debt","prescription","fastfood","dentalstatus","exercise","vaccination","washinghands","television","high.adreneline","physical.fight","luxurygoods","shopping.anxiety","check.online","had.sex","sex.age","adultry","multple.partners","inebriated.sex","age","marital.status","have.children","politcal.affiliation","age.firstchild","weight","employmentstatus","hoseholdincome","expected.householdincome","english.native","Minutes_to_Complete","bmi","SingleParent","bat.ball","widgets","lilypads","CRT","fighter","political.knowledge","electronic.smoker","smoker","never.smoked","never.drank","drinker","marijuana.user","gambler","internet.user","speedingticket.had","car.accident.had","gender","othergender","No.Sex.Answer","Single","Married","Widowed","Divorced","Separated","Democrat","Republican","Independent","Other.Political.Party","No.Political.Party","Employed","Self.Employed","Seeking.Work","Not.Seeking.Work","Homemaker","Student","Military","Retired","Unable.to.Work","white","black","asian","hispanic","ss.beta","ss.delta","tds.beta","tds.delta","sl.beta","sl.delta","tdl.beta","tdl.delta","ssp.consistent","ssp.indifference","ssf.consistent","ssf.indifference","slf.consistent","slf.indifference","slp.consistent","slp.indifference","tdsp.consistent","tdsp.indifference","tdlp.consistent","tdlp.indifference","tdsf.consistent","tdsf.indifference","tdlf.consistent","tdlf.indifference","average","ssp.indifference.consistent","ssf.indifference.consistent","slf.indifference.consistent","slp.indifference.consistent","tdsp.indifference.consistent","tdlp.indifference.consistent","tdsf.indifference.consistent","tdlf.indifference.consistent","average.consistent","ssp.k","ssp.exponential","ssf.k","ssf.exponential","slf.k","slf.exponential","slp.k","slp.exponential","tdsp.k","tdsp.exponential","tdlp.k","tdlp.exponential","tdsf.k","tdsf.exponential","tdlf.k","tdlf.exponential","avg.exponential","avg.k","Patience","s.Patience","td.Patience","Confused","nostalgic","interested","happy","alert","stressed","pleasant","irritable","hostile","depressed","passive","jittery","upset","active","at.ease","afraid","wistful","enthusiastic","sad","guilty","distressed","proud","quiet","attentive","strong","amazed","lonely","excited","relaxed","elated","worried","inspired","thankful","terrified","ashamed","gloomy","determined","drowsy","irritated","scared","shy","powerful","nervous","Emo_Neg","Emo_Pos","Emo_EBDMS","Emo_LR","Emo_SHPS","F_fear","F_hostile","F_guilt","F_sad","F_jovial","F_assured","F_attentive","F_shy","F_fatigue","F_serene","F_surprise","F_power","F_gratitude","F_nostalgia","F_anxiety","F_pride","F_depressed","F_stressed","F_anger","F_happy","F_fearful","F_disgust"
"67",4,5,5,4,5,5,5,5,5,3,3,3,5,5,5,0,4.1875,3.8,5,4.5,5,"76.127.231.75",1,7,3,16,5,1,2,14,0,1,3,2,2,2,1,-0.66,1,2,2,0,0,4,6,5,1,2,2,6,5,2,1,1,4,2,100,3,1,0,1,1,0,1,2,2,1,2,39,1,2,5,NA,120,1,1,1,1,14.6,23.4356335379337,0,1,1,1,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.994365674076519,1,0.994365674076519,1,0.994365674076519,1,0.994365674076519,1,0.966666666666667,1,0.966666666666667,1,0.966666666666667,1,0.966666666666667,1,0.966666666666667,1,0.966666666666667,1,0.966666666666667,1,0.966666666666667,0.983333333333333,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.00574712643678161,0.00566625143080657,0.00578034682080925,0.00485482547267591,0.00578034682080925,0.00485482547267591,0.00574712643678161,0.00566625143080657,0.00574712643678161,0.00566625143080657,0.00574712643678161,0.00566625143080657,0.00578034682080925,0.00485482547267591,0.00578034682080925,0.00485482547267591,0.00526053845174124,0.00576373662879543,0.9375,0.46875,0.46875,0,1,3,1,1,2,1,2,1,2,3,1,1,1,3,1,1,1,1,1,1,1,5,4,1,1,3,1,3,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1.1,1.7,39,21,43,1.039173939,1.212805466,1.195021052,1.946039759,1.102959597,1.242243356,2.793382756,1.111956402,2.11475587,3.031058659,1.078787586,1.080177915,1.240599002,1.138023479,2.481000486,1.355541041,1.48883558,2,1.182680591,1.415915653,1.054162937,1.025989243
"68",3,5,3,5,5,5,5,5,5,4,4,4,5,4,1,1,4,4.4,3.33333333333333,4,5,"76.16.127.27",1,1,3,12,5,1,1,NA,0,1,3,2,2,2,1,-0.33,1,2,2,0,0,3,6,21,1,2,2,6,5,2,1,1,5,2,58,3,1,2,2,1,5,1,1,2,1,1,30,1,2,1,NA,175,1,3,3,1,18.7666666666667,24.4072755552772,0,0,1,1,2,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.10526315789474,0.926699064008951,1,0.890898718140339,1,0.9700701154458,1,0.95668235415892,1,0.7,1,0.633333333333333,1,0.833333333333333,1,0.833333333333333,1,0.5,1,0.766666666666667,1,0.5,1,0.766666666666667,0.845833333333333,0.7,0.633333333333333,0.833333333333333,0.833333333333333,0.5,0.766666666666667,0.5,0.766666666666667,0.691666666666667,0.0714285714285714,0.0612482652252517,0.106796116504854,0.0674271287841435,0.0344827586206897,0.0263880962570395,0.0333333333333333,0.0308533208864445,0.166666666666667,0.122462048309373,0.0507246376811594,0.0452790266829615,0.2,0.104089513673812,0.0534351145038168,0.0386871865232354,0.0620543232927827,0.0896083998423865,0.6796875,0.3671875,0.3125,0,1,3,3,4,2,3,1,1,1,2,3,1,3,3,1,1,3,1,1,1,3,1,4,3,3,1,2,3,1,1,1,2,1,1,2,4,2,1,1,1,2,1,1.2,3,31,24,49,1.392093939,1.013465466,1.073571052,1.236709759,2.456869597,2.441373356,3.830352756,1.135126402,1.94959587,3.120498659,2.099067586,2.028557915,2.275909002,1.132553479,2.219800486,1.975001041,1.24694558,2,1.103090591,3.021175653,1.007762937,0.998079243
"69",3,5,2,5,5,5,5,3,4,4,2,1,5,1,1,0,3.1875,2.8,2.33333333333333,3.75,5,"76.18.221.168",7,2,1,18,2,1,1,23,0,1,2,2,2,1,1,-0.66,1,2,2,0,0,3,8,30,1,2,2,6,2,2,1,1,4,2,80,4,1,0,1,1,3,1,1,2,2,2,30,2,1,1,25,133,1,3,3,1,16.0333333333333,22.1321130926286,0,1,1,1,3,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.9700701154458,1,0.9700701154458,1,0.98259319385269,1,0.98259319385269,1,0.833333333333333,1,0.833333333333333,1,0.9,1,0.9,1,0.833333333333333,1,0.9,1,0.833333333333333,1,0.9,0.933333333333333,0.833333333333333,0.833333333333333,0.9,0.9,0.833333333333333,0.9,0.833333333333333,0.9,0.866666666666667,0.0333333333333333,0.0308533208864445,0.0344827586206897,0.0263880962570395,0.0188679245283019,0.0151653465554913,0.0185185185185185,0.0177151706893666,0.0333333333333333,0.0308533208864445,0.0185185185185185,0.0177151706893666,0.0344827586206897,0.0263880962570395,0.0188679245283019,0.0151653465554913,0.0225304835970855,0.0263006337502108,0.84375,0.421875,0.421875,0,1,3,2,4,2,2,1,1,1,2,1,1,2,5,1,2,2,1,1,2,1,3,4,2,1,2,1,4,1,2,1,1,1,1,1,3,2,1,1,2,2,1,1.1,2.3,24,27,48,1.028533939,0.997785466,1.110891052,1.434759759,1.679259597,1.686353356,3.508362756,1.428326402,2.02150587,4.248868659,1.103227586,1.680947915,1.393609002,1.170633479,2.064650486,1.702181041,1.37538558,2,1.128730591,2.356065653,1.041962937,1.032369243
"70",4,5,5,5,4,5,4,5,4,4,4,5,5,5,2,0,4.125,4.4,4,4.75,4.33333333333333,"96.32.75.231",1,1,2,16,2,1,2,NA,0,1,3,2,2,1,1,-0.33,1,2,2,0,0,2,9,53,1,2,1,6,3,2,1,1,5,1,100,4,3,0,2,1,15,1,2,2,1,2,26,1,2,1,NA,160,1,4,4,1,16.3833333333333,24.3276472712115,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.926699064008951,1,0.818188823000027,1,0.890898718140339,1.36363636363636,0.84601599059335,1,0.633333333333333,1,0.633333333333333,1,0.5,1,0.5,1,0.3,1,0.5,1,0.3,1,0.366666666666667,0.733333333333333,0.633333333333333,0.633333333333333,0.5,0.5,0.3,0.5,0.3,0.366666666666667,0.466666666666667,0.0964912280701754,0.0790989640951454,0.106796116504854,0.0674271287841435,0.2,0.104089513673812,0.166666666666667,0.122462048309373,0.388888888888889,0.222211758324114,0.166666666666667,0.122462048309373,0.636363636363636,0.18767321898012,0.404255319148936,0.154109294293947,0.132441746846253,0.270766065288728,0.46875,0.28125,0.1875,0,1,4,4,4,1,4,1,1,1,2,1,1,4,4,1,1,4,1,1,1,3,1,5,3,2,1,3,4,3,1,3,2,1,1,1,4,1,1,1,1,2,1,1,3.7,22,33,49,1.004353939,1.004965466,1.033351052,1.091129759,3.363159597,2.525583356,4.153522756,1.095646402,1.23604587,4.014828659,1.637897586,2.072267915,2.406749002,1.132553479,1.665030486,2.295621041,1.10043558,1,1.065950591,3.901675653,1.007762937,0.998079243
"71",4,5,5,5,5,5,5,2,2,2,1,1,1,1,1,3,3,1.6,1,4.75,5,"97.103.82.12",1,1,1,0,1,1,1,NA,NA,2,1,3,2,1,1,0,NA,NA,2,0,0,5,3,5,1,2,1,2,1,4,1,1,4,2,100,3,1,0,2,1,2,2,NA,NA,NA,NA,32,1,2,5,NA,153,2,1,1,1,20.0333333333333,21.9529710079828,0,1,1,1,3,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.994365674076519,1,0.994365674076519,1,0.994365674076519,1,0.994365674076519,1,0.966666666666667,1,0.966666666666667,1,0.966666666666667,1,0.966666666666667,1,0.966666666666667,1,0.966666666666667,1,0.966666666666667,1,0.966666666666667,0.983333333333333,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0.00574712643678161,0.00566625143080657,0.00578034682080925,0.00485482547267591,0.00578034682080925,0.00485482547267591,0.00574712643678161,0.00566625143080657,0.00574712643678161,0.00566625143080657,0.00574712643678161,0.00566625143080657,0.00578034682080925,0.00485482547267591,0.00578034682080925,0.00485482547267591,0.00526053845174124,0.00576373662879543,0.9375,0.46875,0.46875,0,3,3,4,4,1,5,1,1,1,1,1,1,4,5,1,1,5,1,1,1,3,3,4,3,2,1,3,3,2,1,3,3,1,1,1,4,1,1,1,2,2,1,1,3.6,36,28,50,1.004353939,1.011085466,1.033351052,1.089209759,3.560329597,2.524083356,3.861652756,1.440626402,1.19866587,3.939998659,1.718297586,2.072267915,3.171079002,2.394463479,1.595730486,2.320241041,1.07635558,1,1.096730591,4.336445653,1.017482937,0.998079243
"72",3,4,2,4,5,5,5,1,2,2,2,1,5,5,1,0,2.9375,1.6,3.66666666666667,3.25,5,"98.156.69.35",5,4,3,16,6,6,2,13,2,1,2,2,2,1,1,-1,1,2,2,0,0,4,1,5,1,2,1,3,7,2,1,3,4,2,91,2,1,3,2,1,2,1,2,2,2,2,37,3,2,1,NA,125,1,3,3,1,14.5166666666667,21.4559633220829,0,1,1,1,3,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0434782608695652,0.95668235415892,0.6,0.890898718140339,0.826086956521739,0.95668235415892,1,0.909678529410693,1,0.0333333333333333,1,0.766666666666667,1,0.766666666666667,1,0.633333333333333,1,0.3,1,0.566666666666667,1,0.5,1,0.566666666666667,0.758333333333333,0.0333333333333333,0.766666666666667,0.766666666666667,0.633333333333333,0.3,0.566666666666667,0.5,0.566666666666667,0.516666666666667,4.83333333333333,0.762734383267615,0.0534351145038168,0.0386871865232354,0.0534351145038168,0.0386871865232354,0.0964912280701754,0.0790989640951454,0.388888888888889,0.222211758324114,0.127450980392157,0.0992894387073406,0.2,0.104089513673812,0.146067415730337,0.0845233446734155,0.178665221973489,0.737387759427816,0.515625,0.2734375,0.2421875,0,1,3,4,4,1,4,1,1,1,2,1,1,3,4,1,1,3,1,1,1,4,3,4,3,1,1,1,4,1,1,1,4,1,1,1,3,1,1,1,1,1,1,1,2.9,26,25,54,1.004353939,0.996465466,1.033351052,1.091129759,2.606609597,2.447203356,3.585362756,1.064836402,1.23604587,3.973278659,1.078787586,1.682757915,3.738189002,1.132553479,1.647000486,2.033761041,1.10043558,1,1.065950591,3.901675653,1.007762937,0.998079243
"73",4,3,4,2,1,5,5,1,2,2,1,1,2,1,1,0,2.1875,1.4,1.33333333333333,3.25,3.66666666666667,"98.22.205.125",1,1,1,21,2,3,1,NA,0,2,1,2,2,1,1,-0.66,NA,NA,1,0,0,4,3,10,1,2,2,2,1,2,1,1,3,2,100,3,1,2,1,2,5,3,NA,NA,NA,NA,28,1,2,1,NA,272,3,1,1,1,16.95,40.1669333479394,0,0,1,1,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0769230769230769,0.869902040586445,1.11764705882353,0.909678529410693,0.0769230769230769,0.869902040586445,1.10526315789474,0.926699064008951,1,0.0333333333333333,1,0.433333333333333,1,0.433333333333333,1,0.0333333333333333,1,0.633333333333333,1,0.7,1,0.566666666666667,1,0.633333333333333,0.716666666666667,0.0333333333333333,0.433333333333333,0.433333333333333,0.0333333333333333,0.633333333333333,0.7,0.566666666666667,0.633333333333333,0.433333333333333,4.83333333333333,0.762734383267615,0.278688524590164,0.126892679096592,0.278688524590164,0.126892679096592,4.83333333333333,0.762734383267615,0.0964912280701754,0.0790989640951454,0.0714285714285714,0.0612482652252517,0.146067415730337,0.0845233446734155,0.106796116504854,0.0674271287841435,0.258943978438296,1.33060338094762,0.4375,0.125,0.3125,0,2,3,4,5,1,4,1,1,1,2,1,1,2,4,1,2,3,1,1,1,3,3,5,3,3,1,4,4,3,1,2,3,1,1,1,4,1,1,1,2,1,1,1,3.4,33,25,54,1.004353939,1.016525466,1.033351052,1.091129759,3.288349597,2.406473356,4.392672756,1.471436402,1.23604587,4.003538659,2.163827586,1.689597915,3.066029002,1.766243479,1.644660486,2.127351041,1.10194558,1,1.081340591,3.901675653,1.012622937,0.998079243
"74",5,4,4,4,4,5,3,4,4,4,4,3,4,4,4,0,3.75,3.8,4,4.25,4,"98.235.111.69",1,2,1,15,5,1,1,12,5,1,1,3,2,1,2,-0.33,1,2,2,0,0,3,4,9,2,2,2,5,1,1,2,1,4,2,100,4,1,2,1,2,10,1,1,2,2,2,43,1,2,1,NA,180,1,3,3,1,88.25,25.8270247152739,0,0,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.926699064008951,0.473684210526316,0.926699064008951,1,0.926699064008951,0.764705882352941,0.909678529410693,1,0.633333333333333,1,0.633333333333333,1,0.633333333333333,1,0.633333333333333,1,0.3,1,0.433333333333333,1,0.633333333333333,1,0.566666666666667,0.779166666666667,0.633333333333333,0.633333333333333,0.633333333333333,0.633333333333333,0.3,0.433333333333333,0.633333333333333,0.566666666666667,0.558333333333333,0.0964912280701754,0.0790989640951454,0.106796116504854,0.0674271287841435,0.106796116504854,0.0674271287841435,0.0964912280701754,0.0790989640951454,0.388888888888889,0.222211758324114,0.217948717948718,0.149554723800681,0.106796116504854,0.0674271287841435,0.146067415730337,0.0845233446734155,0.102096142667616,0.158284478527857,0.5546875,0.3125,0.2421875,0,1,4,3,4,1,4,1,1,1,2,1,1,2,4,1,1,2,1,1,1,4,4,1,3,1,1,2,4,1,1,2,3,1,1,1,3,2,1,1,1,2,1,1,2.7,24,30,47,1.004353939,0.996465466,1.033351052,1.091129759,2.380989597,2.533893356,2.674912756,1.064836402,1.91221587,3.893788659,1.127727586,2.099927915,3.056329002,1.132553479,1.814680486,2.079081041,1.18465558,1,1.065950591,3.497025653,1.007762937,0.998079243
"75",4,5,4,5,3,5,4,4,4,5,1,1,5,5,1,1,3.5625,3,3.66666666666667,4.5,4,"98.245.66.27",2,3,4,12,6,5,1,13,10,1,3,2,2,1,1,-0.66,1,1,1,0,0,4,24,25,1,2,1,6,5,1,1,1,5,2,95,4,2,2,2,2,3,1,2,2,2,1,31,2,2,1,NA,180,1,3,3,1,14.0833333333333,24.412118268681,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.890898718140339,1,0.926699064008951,0.866666666666667,0.890898718140339,0.68,0.9700701154458,1,0.5,1,0.5,1,0.5,1,0.433333333333333,1,0.633333333333333,1,0.566666666666667,1,0.633333333333333,1,0.833333333333333,0.7875,0.5,0.5,0.5,0.433333333333333,0.633333333333333,0.566666666666667,0.633333333333333,0.833333333333333,0.575,0.166666666666667,0.122462048309373,0.2,0.104089513673812,0.2,0.104089513673812,0.217948717948718,0.149554723800681,0.0964912280701754,0.0790989640951454,0.127450980392157,0.0992894387073406,0.106796116504854,0.0674271287841435,0.0344827586206897,0.0263880962570395,0.0940499284126684,0.143729558525408,0.5703125,0.2421875,0.328125,0,2,4,2,4,1,3,2,1,1,3,3,1,3,3,1,1,3,1,1,1,2,2,4,2,1,1,2,3,1,1,3,2,1,1,1,4,2,2,1,1,1,1,1.3,3.1,30,27,44,1.421393939,1.200935466,1.099171052,1.111909759,2.219539597,1.820433356,3.849562756,1.103286402,2.00971587,3.131788659,1.143487586,1.396107915,2.218969002,1.771713479,2.320010486,1.763791041,1.43758558,1,1.571330591,2.616525653,1.039392937,1.039249243
"76",4,5,5,5,4,4,4,5,5,4,4,3,4,4,4,1,4.0625,4.2,4,4.75,4,"98.250.238.150",2,1,1,18,6,1,1,NA,1,1,2,2,2,2,2,0,1,2,2,0,1,3,6,40,2,2,2,4,8,2,1,3,4,1,100,4,1,1,2,1,10,1,2,1,2,2,25,2,1,5,20,235,1,4,4,1,10.25,35.7312319295919,0,1,1,1,3,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.894736842105263,0.926699064008951,0.88235294117647,0.909678529410693,NA,NA,0.80952380952381,0.942286581535894,1,0.566666666666667,1,0.633333333333333,1,0.766666666666667,0,NA,1,0.5,1,0.566666666666667,1,0.566666666666667,1,0.7,NA,0.566666666666667,0.633333333333333,0.766666666666667,NA,0.5,0.566666666666667,0.566666666666667,0.7,NA,0.127450980392157,0.0992894387073406,0.106796116504854,0.0674271287841435,0.0534351145038168,0.0386871865232354,NA,NA,0.166666666666667,0.122462048309373,0.127450980392157,0.0992894387073406,0.146067415730337,0.0845233446734155,0.0769230769230769,0.0522740281413674,0.080564659120888,0.114970050159009,0.625,0.3359375,0.2890625,1,1,3,5,1,2,3,2,1,1,1,1,1,4,4,1,1,4,1,1,1,5,3,4,4,4,1,4,3,3,1,5,4,1,1,1,4,1,1,3,1,4,2,1.4,3.8,28,23,42,1.632273939,1.246955466,1.153071052,1.111909759,3.979889597,3.498563356,3.171212756,1.266096402,1.33354587,3.485528659,2.682617586,3.219717915,3.730009002,1.224283479,1.954350486,2.973771041,1.25822558,2,1.182680591,3.888965653,1.168642937,1.072809243
"77",5,5,5,4,1,5,4,3,3,2,3,2,1,1,1,0,2.8125,2.6,1,4.75,3.33333333333333,"99.203.31.253",1,1,2,18,5,1,2,NA,0,2,1,2,2,1,2,0,NA,NA,2,0,0,2,24,20,1,2,2,8,4,1,1,1,1,2,100,2,1,0,2,2,1,1,1,2,2,2,34,2,2,7,NA,140,5,5,7,1,12.9,25.6060512121024,0,1,1,1,3,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.925925925925926,0.98259319385269,0.913043478260869,0.95668235415892,0.931034482758621,0.994365674076519,1,0.9700701154458,1,0.833333333333333,1,0.9,1,0.966666666666667,1,0.9,1,0.7,1,0.833333333333333,1,0.766666666666667,1,0.833333333333333,0.920833333333333,0.833333333333333,0.9,0.966666666666667,0.9,0.7,0.833333333333333,0.766666666666667,0.833333333333333,0.841666666666667,0.0333333333333333,0.0308533208864445,0.0188679245283019,0.0151653465554913,0.00578034682080925,0.00485482547267591,0.0185185185185185,0.0177151706893666,0.0714285714285714,0.0612482652252517,0.0333333333333333,0.0308533208864445,0.0534351145038168,0.0386871865232354,0.0344827586206897,0.0263880962570395,0.0282206915619937,0.0336474876359218,0.8203125,0.4375,0.3828125,0,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1.6,20,29,44,1.004353939,0.996465466,1.033351052,1.096889759,1.511729597,1.270913356,2.413592756,1.064836402,2.02435587,2.151188659,1.078787586,1.080177915,1.248569002,1.132553479,2.635000486,1.422371041,1.19695558,1,1.065950591,1.743855653,1.007762937,0.998079243
